,correct,questions,responses,rt,time_elapsed,trial_type,worker_id,assignment_id,pid
1417,"[False, True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""Whether I chose the move that was best according to the information I had.""]",41491,1122371,survey-multi-choice,A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1419,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",27820,1178625,survey-multi-choice,A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1421,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",16988,1229190,survey-multi-choice,A3RM13YVEAFIU5,35H6S234SA04301RA14KZD814RD56E,46
1444,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",95847,505364,survey-multi-choice,A3SLGR0PAGUTAW,336YQZE83VE6S3MJXHB1O95NUROM51,47
1446,"[True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",76481,810770,survey-multi-choice,A3SLGR0PAGUTAW,336YQZE83VE6S3MJXHB1O95NUROM51,47
1448,"[True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",21568,845168,survey-multi-choice,A3SLGR0PAGUTAW,336YQZE83VE6S3MJXHB1O95NUROM51,47
1471,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",40502,147977,survey-multi-choice,A3V9JE45AO02Q8,3FE2ERCCZX8YLGPEUCZSEJZ9GR4OP4,48
1473,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",66014,287411,survey-multi-choice,A3V9JE45AO02Q8,3FE2ERCCZX8YLGPEUCZSEJZ9GR4OP4,48
1475,"[True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",41652,343432,survey-multi-choice,A3V9JE45AO02Q8,3FE2ERCCZX8YLGPEUCZSEJZ9GR4OP4,48
1498,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",146642,295725,survey-multi-choice,A5TI9UQEPLNWI,3D8YOU6S9EKLOFR6B2CS7P0H382U6H,49
1521,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",76710,270608,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1523,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",245904,599722,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1525,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",43860,654302,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1527,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",35025,704334,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1529,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",38248,764246,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1531,"[True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",8419,780381,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1533,"[False, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""At most 15"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",10686,806056,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1535,"[False, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""At most 15"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",81006,906805,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1537,"[False, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""At most 1"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",14015,929221,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1539,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",143965,1086937,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1541,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",135804,1252086,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1543,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",19081,1283415,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1545,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",10605,1309142,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1547,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",104820,1422365,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1549,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",17935,1448874,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1551,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",6727,1463509,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1553,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",8618,1481030,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1555,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",10667,1499246,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1557,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",8113,1514989,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1559,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",9280,1531926,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1561,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",16985,1560822,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1563,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",10539,1580361,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1565,"[False, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",8621,1596262,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1567,"[False, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",9118,1613001,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1569,"[True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds.""]",11071,1631822,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1571,"[True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",10530,1648088,survey-multi-choice,A8WLCSZLNZ8BL,3Z4GS9HPNVA2U4TFH4O93BMTQ8R77T,50
1594,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",68677,238101,survey-multi-choice,A94DL4GI8ZBUO,33IZTU6J811ISHJYNKQIS1VDFFJXS1,51
1596,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",53797,949107,survey-multi-choice,A94DL4GI8ZBUO,33IZTU6J811ISHJYNKQIS1VDFFJXS1,51
1598,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds."",""All of the above.""]",30012,995630,survey-multi-choice,A94DL4GI8ZBUO,33IZTU6J811ISHJYNKQIS1VDFFJXS1,51
1600,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",37728,1124054,survey-multi-choice,A94DL4GI8ZBUO,33IZTU6J811ISHJYNKQIS1VDFFJXS1,51
1602,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",14824,1173170,survey-multi-choice,A94DL4GI8ZBUO,33IZTU6J811ISHJYNKQIS1VDFFJXS1,51
1625,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",51652,171231,survey-multi-choice,A9S0MQ73YTOE7,3QECW5O0KH1A5YC36ECDAN0FOZL5TM,52
1627,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",39017,293238,survey-multi-choice,A9S0MQ73YTOE7,3QECW5O0KH1A5YC36ECDAN0FOZL5TM,52
1650,"[True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money.""]",68141,218418,survey-multi-choice,AI5WUN6OYCXZS,3F1567XTNW5GE5MNS0VZHYUUQO89Q6,53
1652,"[True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds.""]",41104,360856,survey-multi-choice,AI5WUN6OYCXZS,3F1567XTNW5GE5MNS0VZHYUUQO89Q6,53
1675,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",116332,277699,survey-multi-choice,AO4241SMFJ95K,37UEWGM5HT8Y11YS12567IMGOYJ1RN,54
1677,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",102743,592306,survey-multi-choice,AO4241SMFJ95K,37UEWGM5HT8Y11YS12567IMGOYJ1RN,54
1700,"[True, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""All of the above.""]",69455,181644,survey-multi-choice,ASF5V3K4IFP4K,3T111IHZ5EQGQ61N5FKZMO4ZMA6R9L,55
1723,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money."",""All of the above.""]",69985,282795,survey-multi-choice,AW9983V6TUGF8,3V5Q80FXIXRD7KVM9G4OU3T5AQH322,56
1725,"[False, True, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money."",""Whether I chose the move that was best according to the information I had.""]",44610,478404,survey-multi-choice,AW9983V6TUGF8,3V5Q80FXIXRD7KVM9G4OU3T5AQH322,56
1727,"[False, True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""Whether I chose the move that was best according to the information I had.""]",25238,510362,survey-multi-choice,AW9983V6TUGF8,3V5Q80FXIXRD7KVM9G4OU3T5AQH322,56
1729,"[False, True, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 20 rounds."",""Whether I chose the move that was best according to the information I had.""]",15617,532822,survey-multi-choice,AW9983V6TUGF8,3V5Q80FXIXRD7KVM9G4OU3T5AQH322,56
1731,"[False, True, True, True, True, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""What does the feedback teach me?""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 20 rounds."",""Whether I chose the move that was best according to the information I had.""]",70925,611008,survey-multi-choice,AW9983V6TUGF8,3V5Q80FXIXRD7KVM9G4OU3T5AQH322,56
